event_index,malicious,detection,event_time,title,description,remediation_actions
4370,True,DataEncryptedForImpact,27/Feb/2025:00:31:36 +0000,Suspicious File Upload Detected in databucket12312,"A file named dummy.log was uploaded to the bucket databucket12312 within 5 minutes of previous uploads with the same filename, indicating potential encrypted data replacement for impact.",Investigate the uploaded files dummy.log for unauthorized changes or encryption. Review user HarunG1's recent activities and access permissions. Consider restoring previous versions of dummy.log if available. Enhance monitoring and alerting for similar patterns in the future.
4376,True,DataEncryptedForImpact,21/Feb/2025:00:00:07 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"Within 5 minutes of listing the bucket 'databucket12312', files were downloaded and then uploaded with the same filename '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log'. This pattern matches the DataEncryptedForImpact detection rule, indicating possible malicious encryption activity for impact.",Investigate the user 'HarunG1' and the origin IP 13.61.175.243 for unauthorized access. Review the uploaded object for signs of encryption or tampering. Consider revoking or rotating credentials for the user. Monitor for further suspicious activity and ensure backups are secure.
4380,True,DataEncryptedForImpact,21/Feb/2025:00:00:08 +0000,Potential Data Encryption for Impact Detected,"Within 5 minutes, files in bucket 'databucket12312' with prefix 'data' were listed, downloaded, and then uploaded with the same filename 'dummy.log'. This pattern matches potential data encryption activity for impact.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activity immediately. Verify the integrity and authenticity of the 'dummy.log' file. Check for unauthorized access or ransomware activity. Consider revoking or limiting user permissions temporarily. Restore affected files from backups if necessary.
4383,True,DataEncryptedForImpact,21/Feb/2025:00:00:08 +0000,Potential Data Encryption for Impact Detected,"The bucket 'databucket12312' with data prefix had files listed and then a file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was downloaded and then uploaded with the same filename within 5 minutes, indicating possible data encryption for impact attack.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activity immediately. Check for unauthorized access or malware presence. Restore affected files from backup if necessary. Implement stricter access controls and monitor further suspicious activity.
4389,True,DataEncryptedForImpact,19/Feb/2025:04:00:07 +0000,Suspicious Data Access and Modification Detected in databucket12312,"A sequence of activities was detected where the bucket 'databucket12312' was listed, followed by a file download and then an upload of a file with the same filename within 5 minutes, indicating potential data encryption for impact. This pattern matches the 'DataEncryptedForImpact' detection rule.",Immediately investigate the user activity for 'HarunG1'. Check for unauthorized access or malware presence. Restore affected files from backup if encryption or tampering is confirmed. Enhance monitoring and apply stricter access controls to the bucket to prevent further malicious activity.
4394,True,DataEncryptedForImpact,19/Feb/2025:04:00:07 +0000,Potential Data Encryption for Impact Detected,"The file 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log was downloaded and then uploaded with the same filename within 5 minutes in the bucket databucket12312, indicating possible data encryption for impact activity.",Investigate the user activity for potential malicious intent. Verify if the file modifications are authorized. Consider restoring files from backup if unauthorized encryption is confirmed. Implement stricter access controls and monitoring on the bucket to detect similar activities early.
4399,True,DataEncryptedForImpact,01/Mar/2025:14:31:36 +0000,Suspicious File Upload After Bucket Listing in Data Prefix,"The bucket 'databucket12312' with data prefix was listed and within 5 minutes, files including 'dummy.log' were downloaded and uploaded with the same filename, indicating potential data encryption for impact.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activities for unauthorized encryption or tampering. Review access permissions and consider revoking or limiting access. Restore files from backup if needed and monitor the bucket for further suspicious activity.
4416,True,DataEncryptedForImpact,03/Mar/2025:01:31:35 +0000,Potential Data Encryption for Impact Detected in databucket12312,"Within 5 minutes, the bucket databucket12312 was listed with a data prefix, followed by files being downloaded and uploaded with the same filename. This pattern indicates potential data encryption for impact attack.",Investigate the user activity and files involved for unauthorized changes. Restore affected files from backup if necessary. Implement stricter access controls and monitoring on the bucket databucket12312 to prevent further malicious activity.
4422,True,DataEncryptedForImpact,10/Feb/2025:03:31:36 +0000,Potential Data Encryption Impact Detected,"Files with prefix 'dummy.log' were listed and then files with the same name and another file with a similar pattern were uploaded within 5 minutes, indicating potential malicious activity involving data encryption for impact.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized access. Check for other suspicious activities around the timestamps. Consider revoking or rotating credentials and enhancing monitoring on the bucket databucket12312.
4428,True,DataEncryptedForImpact,26/Feb/2025:04:31:35 +0000,Suspicious Data Encryption Activity Detected,"A file with prefix 'conn_log' was uploaded to bucket 'databucket12312' shortly after files with similar names were listed and downloaded within 5 minutes, indicating potential data encryption for impact.",Investigate user arn:aws:iam::767828738635:user/HarunG1 for unauthorized activity. Review access logs for further suspicious operations. Consider revoking or rotating credentials and restoring affected files from backups.
4433,True,DataEncryptedForImpact,14/Feb/2025:14:00:07 +0000,Suspicious File Download and Upload Detected in databucket12312,"A file named conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log was uploaded and then downloaded within 5 minutes, indicating potential data encryption activity for impact.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized access. Review bucket access policies and logs for other suspicious activities. Consider revoking or rotating credentials. Alert security team and monitor for further suspicious behavior.
4439,True,DataEncryptedForImpact,14/Feb/2025:14:00:08 +0000,Potential Data Encryption for Impact Detected,"The object 'dummy.log' in bucket 'databucket12312' was listed, downloaded, and then uploaded with the same filename within 5 minutes, indicating potential malicious activity of data encryption for impact.",Investigate the user 'HarunG1' activity for unauthorized access or malicious intent. Check the integrity and contents of 'dummy.log' for signs of encryption or tampering. Consider revoking or limiting the user's permissions temporarily. Monitor further activities on the bucket for similar patterns.
4446,True,DataEncryptedForImpact,26/Feb/2025:21:00:04 +0000,Suspicious File Upload After Download in databucket12312,A file named 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log was downloaded and then uploaded with the same filename within 5 minutes in the databucket12312 bucket. This matches the DataEncryptedForImpact detection rule indicating possible malicious encryption activity.,Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized activities. Check the file contents for encryption or tampering. Consider revoking or limiting the user's access until the investigation is complete. Monitor the bucket for further suspicious activities and enable alerts for similar patterns.
4449,True,DataEncryptedForImpact,26/Feb/2025:21:00:05 +0000,Potential Data Encryption Impact Detected,"The file 'dummy.log' in bucket 'databucket12312' was listed, downloaded, and then uploaded with the same filename within 5 minutes, indicating possible data encryption or tampering activity.",Investigate the user 'HarunG1' activity immediately. Verify the integrity of the file 'dummy.log'. Check for unauthorized encryption or modification. Restore from backups if necessary and consider revoking or limiting the user's permissions until the investigation is complete.
4456,True,DataEncryptedForImpact,11/Feb/2025:04:00:07 +0000,Suspicious File Download and Upload Detected on databucket12312,"Within 5 minutes, files from the bucket with data prefix were listed, downloaded, and then uploaded with the same filename 'dummy.log'. This pattern matches the DataEncryptedForImpact detection rule, indicating potential malicious activity such as ransomware or data tampering.",Immediately investigate the user arn:aws:iam::767828738635:user/HarunG1 and the IP 13.61.175.243 for unauthorized access. Review and restore the original file versions from backups if available. Implement stricter access controls and monitoring on the bucket databucket12312 to prevent further suspicious activities.
4459,True,DataEncryptedForImpact,11/Feb/2025:04:00:07 +0000,Potential Data Encryption Impact Detected on databucket12312,"The bucket 'databucket12312' with a data prefix was listed, followed by files being downloaded and uploaded with the same filename within 5 minutes, indicating possible malicious encryption activity.",Immediately investigate the user activity for 'arn:aws:iam::767828738635:user/HarunG1'. Verify the integrity of the files and restore from backups if necessary. Consider revoking or limiting the user's permissions and enable enhanced monitoring and alerts for this bucket.
4464,True,DataEncryptedForImpact,09/Mar/2025:11:00:04 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"A bucket listing was followed by a file upload with the same filename 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log within 5 minutes, indicating potential malicious encryption activity for impact.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized access. Verify the integrity and origin of the uploaded file. Restore affected files from backup if necessary. Implement stricter access controls and monitoring for sensitive buckets.
4468,True,DataEncryptedForImpact,09/Mar/2025:11:00:04 +0000,Suspicious Data Encryption Activity Detected on databucket12312,"The bucket databucket12312 with data prefix was listed and then a file named dummy.log was downloaded and uploaded again within 5 minutes, indicating potential data encryption for impact.",Immediately investigate the user arn:aws:iam::767828738635:user/HarunG1 activity. Verify the integrity of dummy.log and other files in the bucket. Consider isolating the affected bucket and changing access credentials. Monitor for further suspicious activity and apply enhanced logging and alerting.
4472,True,DataEncryptedForImpact,09/Mar/2025:11:00:04 +0000,Data Encryption Impact Detected,"The bucket databucket12312 was listed and subsequently files were downloaded and uploaded with the same filename within 5 minutes, indicating potential data encryption for impact attack.",Immediately isolate the affected bucket and user account. Conduct a full audit of all file modifications and downloads. Restore files from backup if available. Implement stricter access controls and monitor for further suspicious activities.
4477,True,DataEncryptedForImpact,09/Mar/2025:01:00:04 +0000,Suspicious File Upload Following Bucket Listing and Download in databucket12312,"A file named 'dummy.log' was uploaded to the bucket 'databucket12312' within 5 minutes after listing the bucket contents and downloading files with similar names. This pattern matches the DataEncryptedForImpact detection rule, indicating potential malicious activity involving data encryption or tampering for impact.",Investigate the uploaded file 'dummy.log' for unauthorized modifications or encryption. Review user 'HarunG1' activity for legitimacy. Consider revoking or rotating credentials if suspicious. Enable monitoring and alerts for similar patterns. Perform a security audit of the bucket and related resources.
4482,True,DataEncryptedForImpact,09/Mar/2025:01:00:04 +0000,Suspicious File Upload After Listing and Download,"The bucket 'databucket12312' was listed, followed by a file download and then an upload of a file with the same filename within 5 minutes. This sequence matches the DataEncryptedForImpact detection rule indicating potential malicious activity involving data encryption for impact.",Investigate the user activity and uploaded file for unauthorized changes or encryption. Restore affected files from backup if necessary. Review access permissions and consider revoking or rotating credentials for the user. Implement monitoring for similar activity patterns in the future.
4492,True,DataEncryptedForImpact,18/Feb/2025:21:00:06 +0000,Suspicious File Upload Following Listing in databucket12312,"Detected a sequence where files in bucket 'databucket12312' with 'data' prefix were listed, files downloaded, and then uploaded with the same filename within 5 minutes. This pattern matches the DataEncryptedForImpact detection rule indicating potential malicious encryption activity.",Immediately isolate the affected bucket to prevent further unauthorized access. Review and revoke suspicious user credentials or access keys. Restore affected files from backup if available. Conduct a thorough investigation of the incident and monitor for further suspicious activities.
4497,True,DataEncryptedForImpact,27/Feb/2025:07:31:35 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"The file 'dummy.log' in bucket 'databucket12312' was listed previously and now has been downloaded and then uploaded again with the same filename within 5 minutes, indicating potential data encryption activity for impact.",Immediately investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activity on the bucket. Check for unauthorized access or ransomware behavior. Restore the affected file from backup if necessary and enhance monitoring and access controls on the bucket.
4509,True,DataEncryptedForImpact,27/Feb/2025:07:00:04 +0000,Suspicious File Upload After Bucket Listing,"A bucket listing operation on 'databucket12312' was followed by a PUT operation uploading 'dummy.log' within 5 minutes. This sequence matches the pattern of listing data prefix files and then uploading files with the same filename, indicating potential data encryption for impact attack.",Investigate the user activity for potential malicious intent. Verify the integrity and origin of the uploaded files. Consider revoking or limiting the user's permissions temporarily. Monitor further activities on the bucket for suspicious behavior.
4513,True,DataEncryptedForImpact,27/Feb/2025:07:00:04 +0000,Suspicious Data Encryption Activity Detected,"The bucket 'databucket12312' was listed, files were downloaded, and then a file with the same name 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was uploaded within 5 minutes. This pattern matches potential data encryption for impact activity.",Investigate the user activity 'HarunG1' for unauthorized data modification. Check for ransomware or encryption malware presence. Restore affected files from backups if necessary. Implement stricter access controls and monitor for similar activity.
4521,True,DataEncryptedForImpact,14/Feb/2025:15:00:07 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"The object 'dummy.log' in the bucket 'databucket12312' was listed and then downloaded and uploaded with the same filename within 5 minutes, indicating potential data encryption for impact activity.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activities around this time. Verify the integrity of the object 'dummy.log' and check for unauthorized modifications. Consider reverting to a previous backup if data encryption is confirmed. Enhance monitoring and restrict permissions to prevent further malicious uploads.
4524,True,DataEncryptedForImpact,14/Feb/2025:15:00:07 +0000,Suspicious File Upload After Download Indicating Possible Data Encryption for Impact,"A file was uploaded to bucket 'databucket12312' with a filename pattern similar to a recently downloaded file within 5 minutes, indicating potential encryption and upload of data for impact purposes.",Investigate the uploaded file for unauthorized changes or encryption. Review user 'HarunG1' activities and credentials. Consider isolating the affected bucket and restoring files from backup if necessary. Enhance monitoring and alerting for similar activities.
4528,True,DataEncryptedForImpact,14/Feb/2025:15:00:07 +0000,Suspicious File Upload Following File Download in databucket12312,"A file named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was downloaded and then a file named 'dummy.log' was uploaded within the same 5 minute window in the bucket 'databucket12312'. This pattern matches the DataEncryptedForImpact detection rule, indicating potential malicious activity involving data encryption or tampering.",Investigate the user 'HarunG1' activity and verify the contents of the uploaded file 'dummy.log'. Check for unauthorized encryption or tampering of data. Consider revoking or limiting the user's permissions temporarily. Review access logs for further suspicious activities and alert the security team to monitor ongoing activities.
4544,True,DataEncryptedForImpact,14/Feb/2025:11:00:09 +0000,Suspicious Data Encryption Activity Detected,"The bucket 'databucket12312' was listed, followed by files being uploaded with the same filenames within 5 minutes, indicating potential data encryption for impact. This behavior matches the DataEncryptedForImpact detection rule.","Immediately investigate the user activity and uploaded files. Verify if this action was authorized. If unauthorized, revoke user access, restore data from backups, and monitor the bucket for further suspicious activity."
4549,True,DataEncryptedForImpact,14/Feb/2025:11:00:09 +0000,Suspicious Data Encryption Activity Detected in Bucket databucket12312,"Within a short time frame, the bucket 'databucket12312' had files listed, then downloaded and uploaded with the same filename, indicating potential malicious data encryption activity.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' actions on the bucket. Check for unauthorized access or malware presence. Consider restoring affected files from backup and enhancing monitoring and access controls on the bucket.
4553,True,DataEncryptedForImpact,27/Feb/2025:10:31:35 +0000,Suspicious File Re-upload Detected in databucket12312,"A file was listed and then downloaded (on 14/Feb/2025) and now the same filename '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was uploaded back to the bucket within 5 minutes of the previous download, indicating potential data encryption for impact attack.",Investigate the user activity of arn:aws:iam::767828738635:user/HarunG1 for unauthorized access. Check the integrity of the uploaded file and restore from backup if needed. Implement tighter access controls and monitor for further suspicious activity.
4559,True,DataEncryptedForImpact,18/Jan/2025:16:06:48 +0000,Suspicious Data Encryption Activity Detected,"The object 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log in bucket databucket12312 was listed, then downloaded and uploaded with the same filename within 5 minutes, indicating potential data encryption for impact.",Investigate the IAM user activity for potential compromise. Review and restrict permissions if necessary. Check for other related suspicious activities. Consider restoring affected files from backup if tampering is confirmed.
4562,True,DataEncryptedForImpact,18/Jan/2025:16:06:48 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"The bucket databucket12312 with data prefix was listed, followed by a file download and then an upload of the same filename within 5 minutes. This pattern matches a potential data encryption for impact attack, indicating possible ransomware or data tampering activity.",Immediately isolate the affected bucket and investigate the uploaded file for unauthorized changes. Review user HarunG1's activity and credentials for compromise. Restore data from backups if necessary and enhance monitoring for similar patterns. Implement stricter access controls and consider alerting on such sequences in future.
4568,True,DataEncryptedForImpact,10/Feb/2025:09:31:35 +0000,Suspicious File Upload After Listing and Download in databucket12312,"Detected a sequence where files in bucket with data prefix were listed, then files downloaded and uploaded with the same filename within 5 minutes. This matches the DataEncryptedForImpact detection pattern indicating potential ransomware or data tampering activity.",Immediately isolate the affected bucket and review recent access logs. Verify integrity of uploaded files and restore from backup if necessary. Inform security team for further investigation and consider rotating access credentials for affected users.
4572,True,DataEncryptedForImpact,28/Feb/2025:22:31:36 +0000,Suspicious File Upload Detected in databucket12312,"A file named dummy.log was uploaded to the bucket databucket12312 within 5 minutes after files were listed and downloaded from the same bucket with a 'data' prefix, indicating potential data encryption activity for impact.",Investigate the user activity for HarunG1 to confirm legitimacy. Review access permissions and revoke if suspicious. Monitor the bucket for further suspicious uploads or downloads. Consider restoring files from backup if malicious encryption is confirmed.
4575,True,DataEncryptedForImpact,26/Feb/2025:22:00:04 +0000,Suspicious Data Encryption Activity Detected,"Files in bucket 'databucket12312' with data prefix were listed, then a file was downloaded and uploaded with the same filename within 5 minutes, indicating possible data encryption for impact attack.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activity on bucket 'databucket12312'. Check for unauthorized data modifications or ransomware activity. Restore affected files from backup if necessary. Implement stricter access controls and monitoring on sensitive buckets.
4580,True,DataEncryptedForImpact,26/Feb/2025:22:00:04 +0000,Potential Data Encryption for Impact Detected,"User HarunG1 listed files in the bucket databucket12312 with a data prefix and then downloaded and uploaded files with the same filename within 5 minutes, indicating potential data encryption for impact attack.",Immediately investigate the user's activity and verify the integrity of the files in the bucket. Revert any unauthorized changes from backups if available. Review and restrict user permissions to prevent further unauthorized modifications. Enable logging and alerting for suspicious activities on the bucket.
4584,True,DataEncryptedForImpact,22/Feb/2025:11:31:36 +0000,Suspicious Re-upload of dummy.log Detected,"The file dummy.log was downloaded previously and now it has been uploaded again within 5 minutes, indicating potential data encryption or tampering activity on bucket databucket12312.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 activity for possible malicious intent. Verify the integrity of dummy.log file. Consider revoking or limiting user permissions temporarily. Monitor for further suspicious activity and alert security team.
4594,True,DataEncryptedForImpact,09/Mar/2025:10:00:04 +0000,Malicious Data Encryption Activity Detected,"A suspicious pattern was detected in bucket 'databucket12312': the bucket was listed and then the file 'dummy.log' was downloaded and uploaded with the same filename within 5 minutes, indicating potential data encryption for impact.",Immediately isolate the affected bucket and user account. Conduct a thorough investigation to confirm compromise. Restore affected files from backups if available. Review and strengthen access controls and monitoring for the bucket. Consider notifying relevant stakeholders and authorities.
4598,True,DataEncryptedForImpact,09/Mar/2025:10:00:04 +0000,Suspicious Data Encryption Activity Detected,"Within 5 minutes, a file in the bucket databucket12312 with prefix '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc' was listed, downloaded, and then uploaded with the same filename by user HarunG1, indicating potential data encryption for impact attack.",Investigate the user's activity and access patterns immediately. Verify if the uploaded file is encrypted or altered. Consider revoking or limiting the user's permissions temporarily. Monitor for any further suspicious activities and alert security team for incident response.
4604,True,DataEncryptedForImpact,24/Feb/2025:01:00:06 +0000,Suspicious Data Encryption Activity on databucket12312,"A listing operation on bucket databucket12312 was followed within 5 minutes by file downloads and uploads with the same filename under the data prefix, indicating potential data encryption for impact activity.","Immediately investigate the user activity and the files involved. Verify if the uploads are authorized. Consider revoking or limiting user permissions, and initiate incident response procedures including backup restoration and forensic analysis."
4607,True,DataEncryptedForImpact,24/Feb/2025:01:00:06 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"A suspicious sequence of operations was detected on bucket 'databucket12312'. The bucket was listed, then a file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was downloaded and subsequently uploaded with the same filename within 5 minutes. This pattern matches potential data encryption for impact (ransomware) activity.",Immediately isolate the affected bucket and user account. Conduct a thorough investigation to confirm ransomware activity. Restore affected files from backup if available. Implement stricter access controls and monitoring for sensitive buckets. Inform relevant security teams and stakeholders.
4612,True,DataEncryptedForImpact,13/Feb/2025:06:00:07 +0000,Potential Ransomware Activity Detected: File Download after Bucket Listing,The bucket databucket12312 was listed and then the file 767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log was downloaded within 1 second. This sequence matches the DataEncryptedForImpact detection rule indicating possible malicious activity such as ransomware attempting to encrypt data.,"Investigate the user's activity and confirm if the file was subsequently uploaded with the same filename within 5 minutes. Monitor for any upload events of the same file. If confirmed malicious, revoke user credentials, restore files from backup, and enhance monitoring and alerting for suspicious bucket activities."
4619,True,DataEncryptedForImpact,13/Feb/2025:06:00:07 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"The bucket databucket12312 was listed with a data prefix and then files were downloaded and uploaded with the same filename dummy.log within 5 minutes, indicating potential data encryption activity for impact.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 for unauthorized access. Review recent changes to the object dummy.log and restore from backup if necessary. Implement stricter access controls and monitor the bucket for further suspicious activity.
4623,True,DataEncryptedForImpact,18/Feb/2025:12:31:35 +0000,Suspicious File Upload Detected in databucket12312,A file named 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was uploaded to the bucket 'databucket12312' after data prefix files were listed and files with the same filename were downloaded and uploaded within 5 minutes. This pattern indicates potential data encryption for impact attack.,Investigate the source IP and user activity for unauthorized access. Review recent access logs for suspicious downloads and uploads. Consider revoking or rotating credentials for the user 'arn:aws:iam::767828738635:user/HarunG1'. Implement stricter access controls and monitoring on the bucket 'databucket12312'. Conduct a full security audit to assess potential data compromise.
4629,True,DataEncryptedForImpact,09/Feb/2025:09:00:08 +0000,Suspicious Data Encryption Activity Detected,"Within one second after a bucket listing operation on 'databucket12312', a file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' was uploaded. This matches the pattern of listing files with 'data' prefix and then uploading files within 5 minutes, indicating potential data encryption for impact.",Investigate the user's activity and verify if the uploads are authorized. Consider revoking or rotating credentials of the user 'HarunG1'. Check for other suspicious activity on the bucket and restore data from backups if necessary.
4638,True,DataEncryptedForImpact,21/Feb/2025:18:31:36 +0000,Suspicious File Upload After Listing in Data Bucket,"The file dummy.log was uploaded to the data bucket databucket12312 shortly after files were listed and downloaded, indicating potential data encryption activity for impact. This matches the DataEncryptedForImpact detection rule.",Investigate the user's activity and uploaded files for unauthorized encryption or tampering. Consider revoking or limiting the user's access until the investigation is complete. Restore files from backup if encryption or data loss is confirmed.
4644,True,DataEncryptedForImpact,14/Feb/2025:09:00:07 +0000,Potential Data Encryption for Impact Detected in databucket12312,"A file named dummy.log was downloaded and shortly after, a file with a similar naming pattern was uploaded within 5 minutes to the bucket databucket12312. This sequence matches the pattern of listing files with 'data' prefix followed by download and upload with the same filename, indicating possible malicious encryption activity.",Investigate the user arn:aws:iam::767828738635:user/HarunG1 activity for unauthorized access. Check for ransomware or malware infections on the user's machine. Restore affected files from backup. Implement stricter access controls and monitoring on the bucket databucket12312 to prevent further unauthorized modifications.
4651,True,DataEncryptedForImpact,14/Feb/2025:09:00:07 +0000,Suspicious Data Encryption Activity Detected,"Files in bucket with 'data' prefix were listed, then files were downloaded and uploaded with the same filename within 5 minutes, indicating potential data encryption for impact (ransomware behavior). The object '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' was downloaded and then uploaded with the same filename shortly after listing.","Immediately investigate the user activity and verify the legitimacy of the file upload. If unauthorized, revoke the user's access and restore the affected files from backup. Monitor the bucket for further suspicious activities and implement stricter access controls and logging."
4656,True,DataEncryptedForImpact,18/Feb/2025:23:31:36 +0000,Suspicious File Re-upload Detected on databucket12312,"The file dummy.log was listed and then uploaded again within 5 minutes, indicating potential data encryption and re-upload for impact purposes.",Investigate the user activity for HarunG1 and verify the integrity of the dummy.log file. Consider revoking or limiting the user's permissions until a full investigation is completed. Monitor the bucket for further suspicious uploads or listings.
4662,True,DataEncryptedForImpact,15/Feb/2025:21:00:06 +0000,Suspicious Encryption Activity Detected in databucket12312,"Within 5 minutes, files in the databucket12312 bucket with the data prefix were listed, downloaded, and then uploaded with the same filename. This sequence of events matches the DataEncryptedForImpact detection rule, indicating potential malicious encryption activity for impact.",Immediately investigate the user arn:aws:iam::767828738635:user/HarunG1's activity. Verify the integrity of the uploaded files and restore from backups if necessary. Consider revoking or limiting the user's access until the investigation is complete. Enable enhanced monitoring and alerting for similar activities in the future.
4665,True,DataEncryptedForImpact,15/Feb/2025:21:00:06 +0000,Suspicious File Upload After Bucket Listing in databucket12312,"Detected file upload (PUT operation) to bucket 'databucket12312' shortly after the bucket was listed. The uploaded file 'conn_log_767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1240Z_51.21.114.68_1gap8ton.log' matches the filename pattern of previously listed files, indicating potential data encryption or tampering for impact within 5 minutes of listing.",Investigate the user 'arn:aws:iam::767828738635:user/HarunG1' activity and verify the legitimacy of the file upload. Review access permissions and consider revoking or limiting access if unauthorized activity is confirmed. Enable detailed logging and alerting for similar patterns in the future to detect and prevent data tampering or ransomware activities promptly.
4669,True,DataEncryptedForImpact,10/Feb/2025:13:31:36 +0000,Suspicious File Upload Detected in databucket12312,"A file named dummy.log was uploaded to the bucket databucket12312 within 5 minutes after the bucket listing and file downloads, indicating potential data encryption activity for impact. This matches the detection rule 'DataEncryptedForImpact'.",Investigate the user activity of HarunG1 and the source IP 13.61.175.243. Review the uploaded dummy.log file for malicious content or encryption. Consider revoking user credentials and enhancing monitoring on the bucket databucket12312. Implement alerts for similar future activities and conduct a security audit on the affected bucket.
4676,True,DataEncryptedForImpact,08/Feb/2025:22:30:48 +0000,Suspicious Data Encryption Activity Detected,"A file listing operation was followed by a file download and upload with the same filename within 5 minutes in bucket databucket12312, indicating potential data encryption for impact activity.",Investigate the user activity and the files involved. Verify if this activity was authorized. Consider isolating the affected bucket or user. Review access policies and enable alerts for similar patterns in the future.
4680,True,DataEncryptedForImpact,23/Feb/2025:19:00:05 +0000,Suspicious Data Encryption Activity Detected,"The bucket databucket12312 was listed and then files were downloaded and uploaded with the same filename within 5 minutes, indicating possible data encryption activity for impact.",Immediately investigate the user arn:aws:iam::767828738635:user/HarunG1 activity. Verify if this operation was authorized. Check for any ransomware or malware infections. Restore data from backups if necessary and enhance monitoring and alerting for such activities.
4686,True,DataEncryptedForImpact,23/Feb/2025:19:00:05 +0000,Suspicious File Re-encryption Activity Detected,"User 'HarunG1' listed files and then uploaded files with the same filename '767828738635_elasticloadbalancing_eu-north-1_app.demo-poc.4e397eb8a6cff091_20241231T1245Z_13.53.34.25_50p9ooxs.log' within 5 minutes, indicating potential data encryption for impact.",Investigate the user's activity and intent immediately. Check for signs of ransomware or unauthorized encryption. Restore affected files from backups if necessary. Consider revoking or limiting the user's permissions until investigation is complete.
4691,True,DataEncryptedForImpact,10/Feb/2025:20:31:36 +0000,Suspicious Data Encryption Activity Detected in databucket12312,"A file in the databucket12312 bucket was downloaded and then uploaded with the same filename within 5 minutes, indicating potential data encryption for impact (ransomware-like activity).",Investigate the user arn:aws:iam::767828738635:user/HarunG1 activity for unauthorized access. Check for other similar activities in the bucket. Isolate affected systems and review access permissions. Restore data from backups if necessary and enhance monitoring.
